schemaVersion,suiteId,seed,caseId,exactDepth,algorithm,repetitionIndex,status,solutionDepth,solutionMoves,nodesExpanded,nodesGenerated,limitReason,elapsedMs
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.0|Y:0.0|Z:2.2,2,IDA_STAR,0,SOLVED,2,F_CCW F_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.0|Y:0.0|Z:2.2,2,BFS,0,SOLVED,2,F_CCW F_CCW,65,780,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:0|X:0.0|Y:0.0|Z:2.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,B_CW B_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.2,2,BFS,0,SOLVED,2,D_CCW F_CW,42,504,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,D_CCW F_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.2,2,IDA_STAR,0,SOLVED,2,D_CCW F_CW,2,24,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:3.1|Z:0.2,2,BIDIRECTIONAL_BFS,0,SOLVED,2,B_CCW U_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:3.1|Z:0.2,2,IDA_STAR,0,SOLVED,2,B_CCW U_CCW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:12|X:2.0|Y:3.1|Z:0.2,2,BFS,0,SOLVED,2,B_CCW U_CCW,80,960,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.1,2,IDA_STAR,0,SOLVED,2,D_CCW B_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.1,2,BFS,0,SOLVED,2,D_CCW B_CW,44,528,,1
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d2:C:8|X:1.0|Y:0.2|Z:0.1,2,BIDIRECTIONAL_BFS,0,SOLVED,2,D_CCW B_CW,2,24,,0
1,phase5c-structural-depth2-8-v1,phase5c-structural-d2-8-v1,d3:C:1|X:2.1|Y:2.0|Z:1.1,3,BFS,0,SOLVED,3,F_CW L_CW B_CCW,511,6132,,5
